"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-DUBLN","31040000809532","JUV","1","Visiting day","Woodson, Jacqueline","2002","E WOOD",,,"13","1","25.00","2020-06-25","2008-08-09"
"OCRL-DUBLN","31040000814680","Reference Office","1","A few seconds of panic : a 5-foot-8, 170-pound, 43-year-old sportswriter plays in the NFL","Fatsis, Stefan.","2008","070.449796 FATS","000","070","13","1","25.00","2020-06-26","2008-08-28"
"OCRL-DUBLN","31040000818103","Reference Office","15","Letters to a young sister : define your destiny","Harper, Hill 1966-","2008","170.8422 HARP","100","170","13","1","25.00","2020-06-26","2008-09-20"
"OCRL-DUBLN","31040000855931","JUV","128","Captain Underpants and the big, bad battle of the Bionic Booger Boy, part 1 : night of the nasty nostril nuggets : the sixth epic novel","Pilkey, Dav 1966-","2003","J PILK",,,"13","1","25.00","2020-06-25","2009-01-13"
"OCRL-DUBLN","31040000855972","JUV","44","The gingerbread boy","Galdone, Paul","1975","E GALD",,,"13","1","25.00","2020-06-25","2009-01-13"
"OCRL-DUBLN","31040000880947","NONFIC","25","Foxe : voices of the martyrs","Voice of the Martyrs (Organization)","2007","272 FOXE","200","270","13","1","25.00","2020-06-26","2009-04-11"
"OCRL-DUBLN","31040000881200","LG-PRNT","24","The secret hour","Rice, Luanne","2003","LP FIC RICE",,,"13","1","25.00","2020-06-26","2009-04-14"
"OCRL-DUBLN","31040000887124","NONFIC","10","Scholastic book of world records 2009","Morse, Jenifer Corr","2008","031.02 MORS","000","030","13","1","25.00","2020-06-26","2009-04-29"
"OCRL-DUBLN","31040000887637","Ready Ref","0","Used car buying guide",,"1989","RREF 629.222 CONS","600","620","13","1","25.00","2020-06-26","2009-05-02"
"OCRL-DUBLN","31040000891035","JUV","29","The river","Paulsen, Gary.","1991","J PAUL",,,"13","1","25.00","2020-06-25","2009-05-08"
"OCRL-DUBLN","31040000891217","JUV","32","Fairest","Levine, Gail Carson","2006","J LEVI",,,"13","1","25.00","2020-06-25","2009-05-08"
"OCRL-DUBLN","31040000894211","JUV","18","Feathers","Woodson, Jacqueline","2007","J WOOD",,,"13","1","25.00","2020-06-25","2009-05-17"
"OCRL-DUBLN","31040000894591","JUV","23","The sorta sisters","Fogelin, Adrian","2007","J FOGE",,,"13","1","25.00","2020-06-25","2009-05-17"
"OCRL-DUBLN","31040000894831","JUV","16","Billy Creekmore : [a novel]","Porter, Tracey","2007","J PORT",,,"13","1","25.00","2020-06-25","2009-05-17"
"OCRL-DUBLN","31040000902493","AV","27","Trail mix. Volume one","L'Amour, Louis 1908-1988","2002","CD WES LAMO",,,"13","1","25.00","2020-06-25","2009-07-08"
"OCRL-DUBLN","31040000909084","AV","33","Green River, running red [the real story of the Green River killer-- America's deadliest serial murderer]","Rule, Ann","2004","CD 364.152 RULE","300","360","13","1","25.00","2020-06-25","2009-07-30"
"OCRL-DUBLN","31040000909464","AV","30","Marriage most scandalous","Lindsey, Johanna","2005","CD FIC LIND",,,"13","1","25.00","2020-06-25","2009-07-31"
"OCRL-DUBLN","31040000909548","AV","36","Pop Goes the Weasel","Patterson, James 1947-","2006","CD FIC PATT",,,"13","1","25.00","2020-06-25","2009-08-08"
"OCRL-DUBLN","31040000909555","AV","36","The prodigal daughter","Archer, Jeffrey 1940-","2004","CD FIC ARCH",,,"13","1","25.00","2020-06-25","2009-08-08"
"OCRL-DUBLN","31040000909597","AV","42","Snow blind","Tracy, P. J.","2006","CD FIC TRAC",,,"13","1","25.00","2020-06-25","2009-08-10"
"OCRL-DUBLN","31040000920438","NONFIC","12","How to believe in God : whether you believe in religion or not","Strand, Clark 1957-","2008","220.6 STRA","200","220","13","1","25.00","2020-06-26","2009-09-13"
"OCRL-DUBLN","31040000921501","NONFIC","16","Guinness world records 2009",,"2009","032 GUIN 2009","000","030","13","1","25.00","2020-06-26","2009-09-26"
"OCRL-DUBLN","31040000924919","AV","29","Teach yourself Korean","Vincent, Mark 1974-","2003","CD 495.7 VINC","400","490","13","1","25.00","2020-06-25","2009-10-07"
"OCRL-DUBLN","31040000938315","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.37A","300","340","13","1","25.00","2020-06-26","2010-06-10"
"OCRL-DUBLN","31040000938323","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.37","300","340","13","1","25.00","2020-06-26","2010-06-10"
"OCRL-DUBLN","31040000938711","JUV","31","Kingdom keepers III : Disney in Shadow","Pearson, Ridley","2010","J PEAR",,,"13","1","25.00","2020-06-25","2010-07-03"
"OCRL-DUBLN","31040000941566","JUV","59","A balloon for Isabel","Underwood, Deborah","2010","E UNDE",,,"13","1","25.00","2020-06-25","2010-07-22"
"OCRL-DUBLN","31040000943810","AV","19","Fang","Patterson, James 1947-","2010","CD FIC PATT",,,"13","1","25.00","2020-06-25","2011-01-01"
"OCRL-DUBLN","31040000943935","JUV","43","Olivia saves the circus","Falconer, Ian 1959-","2001","E FALC",,,"13","1","25.00","2020-06-25","2002-04-09"
"OCRL-DUBLN","31040000944008","AV","28","The reapers [a thriller]","Connolly, John 1968-","2008","CD FIC CONN",,,"13","1","25.00","2020-06-25","2011-08-29"
"OCRL-DUBLN","31040000952803","NONFIC","6","Cancun and the Yucatan","Rider, Nick.","2011","917.265 CANC","900","910","13","1","25.00","2020-06-26","2011-04-30"
"OCRL-DUBLN","31040000956739","NONFIC","12","Macs for dummies","Baig, Edward C.","2011","004.165 BAIG","000","000","13","1","25.00","2020-06-26","2011-05-14"
"OCRL-DUBLN","31040000958065","Reference Office","7","Two kisses for Maddy : a memoir of loss & love","Logelin, Matthew.","2011","155.937 LOGE","100","150","13","1","25.00","2020-06-26","2011-05-23"
"OCRL-DUBLN","31040000960970","NONFIC","14","Guinness world records, 2011",,"2011","032 GUIN 2011","000","030","13","1","25.00","2020-06-26","2011-05-28"
"OCRL-DUBLN","31040000961028","Ready Ref","0","Kelley blue book used car guide : consumer edition, 1996-2010 models",,"2011","RREF 338.43629 KELL","300","330","13","1","25.00","2020-06-26","2011-05-28"
"OCRL-DUBLN","31040000962299","JUV","108","Piglet",,"2000","BOARD BOOK",,,"13","1","5.00","2020-06-25","2011-06-02"
"OCRL-DUBLN","31040000962471","AV","21","Eve a novel","Johansen, Iris","2011","CD FIC JOHA",,,"13","1","25.00","2020-06-25","2011-06-06"
"OCRL-DUBLN","31040000962612","AV","23","Swine not?","Buffett, Jimmy.","2008","CD FIC BUFF",,,"13","1","25.00","2020-06-25","2011-06-25"
"OCRL-DUBLN","31040000963693","YA","44","Burned","Hopkins, Ellen","2007","YA HOPK",,,"13","1","25.00","2020-06-26","2011-06-10"
"OCRL-DUBLN","31040000965516","AV","18","The Amen solution","Amen, Daniel G.","2011","CD 613.25 AMEN","600","610","13","1","25.00","2020-06-25","2011-06-14"
"OCRL-DUBLN","31040000975010","JUV","6","Flight of the phoenix","LaFevers, R. L.","2009","J LAFEV",,,"13","1","25.00","2020-06-25","2011-07-19"
"OCRL-DUBLN","31040000979418","JUV","13","Countdown","Wiles, Deborah","2010","J WILE",,,"13","1","25.00","2020-06-25","2011-08-04"
"OCRL-DUBLN","31040000979558","JUV","5","Where the mountain meets the moon","Lin, Grace.","2009","J LIN",,,"13","1","25.00","2020-06-25","2011-11-14"
"OCRL-DUBLN","31040000979814","JUV","18","Swindle","Korman, Gordon","2008","J KORM",,,"13","1","25.00","2020-06-25","2011-08-04"
"OCRL-DUBLN","31040000979947","JUV","12","Dying to meet you","Klise, Kate","2009","J KLIS",,,"13","1","25.00","2020-06-25","2011-08-04"
"OCRL-DUBLN","31040000979996","JUV","24","Mockingbird","Erskine, Kathryn.","2010","J ERSK",,,"13","1","25.00","2020-06-25","2011-08-04"
"OCRL-DUBLN","31040000983139","AV","24","Born in ice","Roberts, Nora","2007","CD FIC ROBE",,,"13","1","25.00","2020-06-25","2011-08-29"
"OCRL-DUBLN","31040000983188","AV","22","Collateral damage","Michaels, Fern","2008","CD FIC MICH",,,"13","1","25.00","2020-06-25","2011-08-29"
"OCRL-DUBLN","31040000983196","AV","23","Lethal justice","Michaels, Fern.","2006","CD FIC MICH",,,"13","1","25.00","2020-06-25","2011-08-29"
"OCRL-DUBLN","31040000983204","AV","22","Final justice","Michaels, Fern","2008","CD FIC MICH",,,"13","1","25.00","2020-06-25","2011-08-29"
"OCRL-DUBLN","31040000985183","AV","27","More than a mistress","Balogh, Mary.","2011","CD FIC BALO",,,"13","1","25.00","2020-06-25","2011-09-17"
"OCRL-DUBLN","31040000985258","AV","26","The lords of discipline","Conroy, Pat","2011","CD FIC CONR",,,"13","1","25.00","2020-06-25","2011-09-18"
"OCRL-DUBLN","31040000985449","AV","22","The blessed a novel","Gabhart, Ann H. 1947-","2011","CD FIC GABH",,,"13","1","25.00","2020-06-25","2011-09-18"
"OCRL-DUBLN","31040000985613","AV","27","The borrower a novel","Makkai, Rebecca.","2011","CD FIC MAKK",,,"13","1","25.00","2020-06-25","2011-09-18"
"OCRL-DUBLN","31040000987577","AV","18","Jacqueline Kennedy : historic conversations on life with John F. Kennedy, interviews with Arthur M. Schlesinger, Jr., 1964","Onassis, Jacqueline Kennedy 1929-1994","2011","CD 973.922 ONAS","900","970","13","1","25.00","2020-06-25","2011-09-22"
"OCRL-DUBLN","31040000987585","AV","24","The language of flowers a novel","Diffenbaugh, Vanessa.","2011","CD FIC DIFF",,,"13","1","25.00","2020-06-25","2011-09-22"
"OCRL-DUBLN","31040000997618","AV","24","Nearing home : [life, faith, and finishing well]","Graham, Billy 1918-2018","2011","CD 248.85 GRAH","200","240","13","1","25.00","2020-06-25","2011-11-10"
"OCRL-DUBLN","31040001095362","REF","1","America's top-rated small towns & cities : a statistical handbook",,"2010","REF 317.3 AMER V.1","300","310","13","1","25.00","2020-06-26","2010-02-13"
"OCRL-DUBLN","31040001095370","REF","0","America's top-rated small towns & cities : a statistical handbook",,"2010","REF 317.3 AMER V.1","300","310","13","1","25.00","2020-06-26","2010-02-13"
"OCRL-DUBLN","31040001111367","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.28","300","340","13","1","25.00","2020-06-26","2010-05-20"
"OCRL-DUBLN","31040001111474","REF","0","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.28A","300","340","13","1","25.00","2020-06-26","2010-05-20"
"OCRL-DUBLN","31040001114288","JUV","26","Go big or go home","Hobbs, Will","2008","J HOBB",,,"13","1","25.00","2020-06-25","2010-06-06"
"OCRL-DUBLN","31040001122158","NONFIC","12","Guinness world records, 2010",,"2010","032 GUIN 2010","000","030","13","1","25.00","2020-06-26","2010-07-06"
"OCRL-DUBLN","31040001122166","Reference Office","5","Invisible sisters : a memoir","Handler, Jessica.","2009","155.937 HAND","100","150","13","1","25.00","2020-06-26","2010-07-06"
"OCRL-DUBLN","31040001130086","NONFIC","32","Physics essentials for dummies","Holzner, Steven","2010","530 HOLZ","500","530","13","1","25.00","2020-06-26","2010-08-17"
"OCRL-DUBLN","31040001137362","JUV","12","A long way from Chicago : a novel in stories","Peck, Richard 1934-","1998","J PECK",,,"13","1","25.00","2020-06-25","2010-09-25"
"OCRL-DUBLN","31040001137396","JUV","21","Ramp rats : a graphic guide adventure","O'Donnell, Liam 1970-","2008","J O'DON",,,"13","1","25.00","2020-06-25","2010-09-25"
"OCRL-DUBLN","31040001146058","AV","19","What price love?","Laurens, Stephanie","2006","CD FIC LAUR",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001146173","AV","19","Prime time","Brown, Sandra 1948-","2005","CD FIC BROW",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001146181","AV","30","Shadows of yesterday","Brown, Sandra 1948-","2005","CD FIC BROW",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001146215","AV","21","Heart of a warrior","Lindsey, Johanna","2001","CD FIC LIND",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001146231","AV","18","Send no flowers","Brown, Sandra 1948-","1999","CD FIC BROW",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001146272","AV","17","Lover in the rough","Lowell, Elizabeth 1944-","2008","CD FIC LOWE",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001146280","AV","31","Sugar daddy","Kleypas, Lisa","2006","CD FIC KLEY",,,"13","1","25.00","2020-06-25","2010-10-30"
"OCRL-DUBLN","31040001147049","GEORGIA","0","Davis and Shulman's Georgia practice and procedure",,"1975","REF GA 347.758 DAVI 2010-2011","300","340","13","1","25.00","2020-06-25","2010-11-04"
"OCRL-DUBLN","31040001153740","JUV","0","Book Fair Day","Plourde, Lynn","2008","E PLOU",,,"13","1","25.00","2020-06-25","2010-12-20"
"OCRL-DUBLN","31040001158160","AV","22","Blood bond : Gunsight crossing","Johnstone, William W.","2006","CD FIC JOHN",,,"13","1","25.00","2020-06-25","2011-01-01"
"OCRL-DUBLN","31040001159465","AV","17","Moonshine massacre","Johnstone, William W.","2010","CD FIC JOHN",,,"13","1","25.00","2020-06-25","2011-01-08"
"OCRL-DUBLN","31040001160943","NONFIC","24","Chemistry essentials for dummies","Moore, John T. 1947-","2010","540 MOOR","500","540","13","1","25.00","2020-06-26","2011-01-15"
"OCRL-DUBLN","31040001163905","JUV","18","One crazy summer","Williams-Garcia, Rita.","2010","J WILL",,,"13","1","25.00","2020-06-25","2011-02-03"
"OCRL-DUBLN","31040001166098","Ready Ref","0","The handy geography answer book","Tucci, Paul A. 1962-","2009","RREF 910 TUCC","900","910","13","1","25.00","2020-06-26","2011-02-07"
"OCRL-DUBLN","31040001166411","JUV","15","Moon over Manifest","Vanderpool, Clare","2010","J VAND",,,"13","1","25.00","2020-06-25","2011-02-18"
"OCRL-DUBLN","31040001166965","NONFIC","57","Ina May's guide to childbirth","Gaskin, Ina May","2003","618.45 GASK","600","610","13","1","25.00","2020-06-26","2011-02-19"
"OCRL-DUBLN","31040001168466","JUV","78","Splat the cat","Scotton, Rob,†","2008","E SCOT",,,"13","1","25.00","2020-06-25","2011-02-19"
"OCRL-DUBLN","31040001170140","Reference Office","14","Manning up : how the rise of women has turned men into boys","Hymowitz, Kay S. 1948-","2011","155.332 HYMO","100","150","13","1","25.00","2020-06-26","2011-02-26"
"OCRL-DUBLN","31040001175719","NONFIC","25","Steck-Vaughn PreGED science",,"2003","373.1258 CHRI","300","370","13","1","25.00","2020-06-26","2011-03-21"
"OCRL-DUBLN","31040001177251","AV","22","The Sweet Potato Queens' big-ass audiobook (and financial planner)","Browne, Jill Conner.","2003","CD FIC BROW",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177293","AV","21","Blue smoke","Roberts, Nora.","2005","CD FIC ROBE",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177301","AV","21","Agnes and the hitman","Crusie, Jennifer","2007","CD FIC CRUS",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177400","AV","21","Hannibal rising","Harris, Thomas 1940-","2006","CD FIC HARR",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177434","AV","22","The time traveler's wife a novel","Niffenegger, Audrey","2003","CD FIC NIFF",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177467","AV","27","The Sweet Potato Queens' wedding planner/divorce guide","Browne, Jill Conner.","2005","CD FIC BROW",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177475","AV","20","A bold fresh piece of humanity","O'Reilly, Bill","2008","CD 92 O'REILLY",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001177806","JUV","7","The dreamer","Ryan, Pam MuÒoz","2010","J RYAN",,,"13","1","25.00","2020-06-25","2011-03-26"
"OCRL-DUBLN","31040001188092","JUV","46","Captain Underpants and the perilous plot of Professor Poopypants : the fourth epic novel","Pilkey, Dav 1966-","2016","J PILK",,,"13","1","25.00","2020-06-25","2016-02-10"
"OCRL-DUBLN","31040001189488","JUV","5","Never forgotten","McKissack, Pat 1944-2017","2011","J MCKIS",,,"13","1","25.00","2020-06-25","2011-12-21"
"OCRL-DUBLN","31040001203735","NONFIC","25","How to write a business plan","McKeever, Mike P.","2010","658.15224 MCKEE","600","650","13","1","25.00","2020-06-26","2012-03-02"
"OCRL-DUBLN","31040001215697","NONFIC","40","Wild : from lost to found on the Pacific Crest Trail","Strayed, Cheryl 1968-","2012","796.51 STRA","700","790","13","1","25.00","2020-06-26","2012-04-20"
"OCRL-DUBLN","31040001219491","JUV","7","One dog and his boy","Ibbotson, Eva","2012","J IBBO",,,"13","1","25.00","2020-06-25","2012-04-24"
"OCRL-DUBLN","31040001226983","NONFIC","5","Guinness world records 2012",,"2012","032 GUIN 2012","000","030","13","1","25.00","2020-06-26","2012-05-13"
"OCRL-DUBLN","31040001227130","NONFIC","12","Guinness world records 2012",,"2012","032 GUIN 2012","000","030","13","1","25.00","2020-06-26","2012-05-13"
"OCRL-DUBLN","31040001229235","REF","0","Infectious diseases & conditions",,"2012","REF 616.003 INFE V.1","600","610","13","1","25.00","2020-06-26","2012-05-25"
"OCRL-DUBLN","31040001229243","REF","0","Infectious diseases & conditions",,"2012","REF 616.003 INFE V.2","600","610","13","1","25.00","2020-06-26","2012-05-25"
"OCRL-DUBLN","31040001229250","REF","0","Infectious diseases & conditions",,"2012","REF 616.003 INFE V.3","600","610","13","1","25.00","2020-06-26","2012-05-25"
"OCRL-DUBLN","31040001235596","JUV","18","The luck of the Buttons","Ylvisaker, Anne.","2011","J YLVI",,,"13","1","25.00","2020-06-25","2012-06-10"
"OCRL-DUBLN","31040001242204","Reference Office","7","The tools : transform your problems into courage, confidence, and creativity","Stutz, Phil.","2012","158 STUT","100","150","13","1","25.00","2020-06-26","2012-07-04"
"OCRL-DUBLN","31040001242840","NONFIC","23","Puppies for dummies","Hodgson, Sarah.","2012","636.707 HODG","600","630","13","1","25.00","2020-06-26","2012-07-01"
"OCRL-DUBLN","31040001250264","JUV","20","The limit","Landon, Kristen 1966-","2010","J LAND",,,"13","1","25.00","2020-06-25","2012-08-09"
"OCRL-DUBLN","31040001250306","JUV","30","Turtle in paradise","Holm, Jennifer L.","2010","J HOLM",,,"13","1","25.00","2020-06-25","2012-08-09"
"OCRL-DUBLN","31040001250322","JUV","12","The great wall of Lucy Wu","Shang, Wendy Wan Long.","2011","J SHAN",,,"13","1","25.00","2020-06-25","2012-08-09"
"OCRL-DUBLN","31040001250421","JUV","20","Dark life","Falls, Kat.","2010","J FALL",,,"13","1","25.00","2020-06-25","2012-08-09"
"OCRL-DUBLN","31040001251619","JUV","27","Planting the wild garden","Galbraith, Kathryn Osebold.","2011","E GALB",,,"13","1","25.00","2020-06-25","2012-08-09"
"OCRL-DUBLN","31040001251783","JUV","27","Charlie Joe Jackson's guide to not reading","Greenwald, Tom 1962-","2011","J GREE",,,"13","1","25.00","2020-06-25","2012-08-09"
"OCRL-DUBLN","31040001251833","JUV","15","Ninth Ward","Rhodes, Jewell Parker.","2010","J RHOD",,,"13","1","25.00","2020-06-25","2012-08-09"
