"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-DUBLN","31040001442861","0","RESERVE","Map : collected and last poems","Szymborska, WisÅ‚awa","2015","891.8 SZYM","800","890","0","0","25.00","2019-12-27","2020-01-25"
"OCRL-DUBLN","31040001442879","0","NEW-BKS","Chart interpretation handbook : guidelines for understanding the essentials of the birth chart","Arroyo, Stephen","1989","133.5 ARRO","100","130","8","0","25.00","2019-07-26","2020-05-21"
"OCRL-DUBLN","31040001442887","1","NEW-BKS","Everything is figureoutable","Forleo, Marie","2019","158.1 FORL","100","150","0","0","25.00","2019-12-27","2020-03-11"
"OCRL-DUBLN","31040001442895","0","NONFIC","Baptist hymnal","Sims, Walter Hines.","1956","783.9 BAPT","700","780","0","0","25.00","2019-09-11","2019-09-16"
"OCRL-DUBLN","31040001443026","0","NONFIC","Zarafa : a giraffe's true story, from deep in Africa to the heart of Paris","Allin, Michael 1944-","1998","599.638 ALLI","500","590","0","0","25.00","2019-09-23","2019-09-23"
"OCRL-DUBLN","31040001443034","0","NONFIC","Crazy love : a memoir","Steiner, Leslie Morgan.","2009","362.8292 STEI","300","360","5","0","25.00","2019-09-16","2019-09-16"
"OCRL-DUBLN","31040001443042","0","GENEALOGY","Names in South Carolina.",,"1954","GEN SC 917.57 NAME v.13","900","910","0","0","25.00","2019-09-11","2019-09-16"
"OCRL-DUBLN","31040001443216","1","NEW-BKS","Genesis","Salgado, Sebastião 1944-","2013","NEW 779.092 SALG","700","770","0","0","25.00","2019-09-16","2019-09-30"
"OCRL-DUBLN","31040001443224","2","NEW-BKS","A very stable genius : Donald J. Trump's testing of America","Rucker, Philip","2020","973.933 RUCK","900","970","1","0","25.00","2020-02-28","2020-06-30"
"OCRL-DUBLN","31040001443232","1","NEW-BKS","Coming home : how black Americans will re-elect Trump","Robinson, Vernon.","2020","305.8009 ROBI","300","300","1","0","25.00","2020-03-06","2020-03-09"
"OCRL-DUBLN","31040001443356","0","GENEALOGY","You and segregation.","Talmadge, Herman E. (Herman Eugene) 1913-2002","1955","GA HIST 325.26 TALM","300","320","2","0","25.00","2019-09-14","2019-09-16"
"OCRL-DUBLN","31040001443364","0","GENEALOGY","Vital statistics, Georgia.","Georgia Department of Public Health.","-1961","HIST GA 	312 VITA 1952","300","310","0","0","25.00","2019-09-12","2019-09-16"
"OCRL-DUBLN","31040001443372","0","GENEALOGY","Vital statistics, Georgia.","Georgia Department of Public Health.","-1961","HIST GA 	312 VITA 1955","300","310","0","0","25.00","2019-09-12","2019-09-16"
"OCRL-DUBLN","31040001443380","0","GENEALOGY","Poems of trees.",,"1932","HIST GA 811.5 POEM","800","810","0","0","25.00","2019-09-14","2019-09-16"
"OCRL-DUBLN","31040001443398","7","NONFIC","Girl, wash your face : stop believing the lies about who you are so you can become who you were meant to be","Hollis, Rachel (Event planner)","2018","248.843 HOLL","200","240","0","0","25.00","2019-09-14","2020-03-07"
"OCRL-DUBLN","31040001443414","0","NEW-BKS","Profiles in corruption : abuse of power by America's progressive elite","Schweizer, Peter 1964-","2020","320.973 SCHW","300","320","0","0","25.00","2020-02-28","2020-02-29"
"OCRL-DUBLN","31040001443448","0","NONFIC","The 10 best-ever anxiety management techniques : understanding how your brain makes you anxious & what you can do to change it","Wehrenberg, Margaret.","2008","152.46 WEHR","100","150","5","0","25.00","2019-09-16","2019-09-16"
"OCRL-DUBLN","31040001443455","0","GENEALOGY","History of the public library of Moultrie, Georgia 1906-1965","Odom, Ellen Payne.","1966","HIST GA 975.8 ODOM","900","970","0","0","25.00","2019-09-14","2019-09-16"
"OCRL-DUBLN","31040001443471","0","GENEALOGY","Georgia Civil War historical markers.",,"1982","GEN GA 973.7 GEO","900","970","2","0","25.00","2019-09-14","2019-09-16"
"OCRL-DUBLN","31040001443489","0","GENEALOGY","Pioneer days : a history of the early years in Screven County, Georgia","Hollingsworth, Clyde Dixon 1892-","1975","GEN GA SCREVEN 975.86 HOLL","900","970","2","0","25.00","2019-09-12","2019-09-16"
"OCRL-DUBLN","31040001443497","0","GENEALOGY","The life and times of patriot Edward Williams : of Pendleton County, SC and Rabun County, GA : born 1741, Bristol, Gloucester, England, died 1845, Rabun County, GA","Ward, Sue.","2014","GEN 973.3 WARD","900","970","0","0","25.00","2019-09-12","2019-09-16"
"OCRL-DUBLN","31040001443505","0","GENEALOGY","Vital statistics, Georgia.","Georgia Department of Public Health.","-1961","HIST GA 312 VITA 1953","300","310","0","0","25.00","2019-09-12","2019-09-16"
"OCRL-DUBLN","31040001443513","0","GENEALOGY","Vital statistics, Georgia.","Georgia Department of Public Health.","-1961","HIST GA 312 VITA 1954","300","310","0","0","25.00","2019-09-12","2019-09-16"
"OCRL-DUBLN","31040001443521","0","NEW-BKS","The universal Christ : how a forgotten reality can change everything we see, hope for, and believe","Rohr, Richard","2019","232 ROHR","200","230","0","0","25.00","2019-07-23","2020-03-06"
"OCRL-DUBLN","31040001949899","0","NEW-BKS","The lair of Raven","Duehring, Craig William 1945-","2014","959.704092 DUEH","900","950","5","0","25.00","2019-12-30","2019-12-30"
"OCRL-DUBLN","31040002009735","0","AV","Greatest classic films collection. American musicals",,"2009","DVD FIC GREA BAND d#949","900","940","5","0","25.00","2020-03-03","2020-03-03"
"OCRL-DUBLN","31040002009743","0","AV","Greatest classic films collection. American musicals",,"2009","DVD FIC GREA EAST d#948","900","940","5","0","25.00","2020-03-03","2020-03-03"
"OCRL-DUBLN","31040002009750","0","AV","Greatest classic films collection. American musicals",,"2009","DVD FIC GREA SING d#947","900","940","5","0","25.00","2020-03-03","2020-03-03"
"OCRL-DUBLN","31040002009768","0","AV","Greatest classic films collection. American musicals",,"2009","DVD FIC GREA MEET d#946","900","940","5","0","25.00","2020-03-03","2020-03-03"
"OCRL-DUBLN","31040002011988","0","AV","Titus",,"2006","DVD FIC TITU d#945","900","940","5","0","25.00","2020-03-03","2020-03-03"
"OCRL-DUBLN","31040002027190","0","AV","Celtic melodies & open tunings","Renbourn, John.","2005","DVD 787.87 RENB d#940","700","780","5","0","25.00","2020-03-02","2020-03-02"
"OCRL-DUBLN","31040002120821","0","NONFIC","Inherent resolve : an African American teacher's dilemma","Summers, August","2016","370.8996 SUMM","300","370","0","0","25.00","2019-08-21","2019-08-21"
"OCRL-DUBLN","31040002120839","0","FIC","It could be worse","Sommers, August","2017","FIC SOMM",,,"0","0","5.00","2020-04-04","2020-05-20"
"OCRL-DUBLN","31040002120847","0","FIC","Who said women were the weaker sex","Sommers, August","2017","FIC SOMM",,,"0","0","5.00","2020-04-04","2020-05-20"
"OCRL-DUBLN","31040002143856","0","AV","Pippin, his life and times",,"2000","DVD FIC PIPP d#875","800","870","0","0","25.00","2019-10-24","2019-10-25"
"OCRL-DUBLN","31040002179041","2","FIC","Blood fury","Ward, J. R. 1969-","2018","FIC WARD",,,"0","0","5.00","2019-09-12","2019-10-29"
"OCRL-DUBLN","31040002181047","0","FIC","Skin trade","Hamilton, Laurell K.","2009","FIC HAMI",,,"0","0","5.00","2019-08-22","2019-08-22"
"OCRL-DUBLN","31040002181203","0","FIC","The mile high club : a novel","Rawlings, William 1948-","2009","FIC RAWL",,,"0","0","5.00","2019-08-23","2019-08-29"
"OCRL-DUBLN","31040002181229","1","FIC","Love finds you in Daisy, Oklahoma","Hanna, Janice.","2012","FIC HANN",,,"0","0","5.00","2019-08-22","2019-11-25"
"OCRL-DUBLN","31040002220654","0","FIC","The River's edge","Jakes, J. G.","2014","FIC JAKE",,,"0","0","5.00","2019-08-21","2020-03-04"
"OCRL-DUBLN","31040002220662","0","FIC","The River Rages","Jakes, J. G.","2015","FIC JAKE",,,"0","0","5.00","2019-08-21","2020-03-04"
"OCRL-DUBLN","31040002220688","0","FIC","I rise","Jakes, J. G.","2018","FIC JAKE",,,"0","0","5.00","2019-08-21","2020-03-04"
"OCRL-DUBLN","31040002230307","0","AV","Nim's Island",,"2008","DVD J NIMS BLU j#325","300","320","5","0","25.00","2019-07-10","2019-07-10"
"OCRL-DUBLN","31040002232105","0","FIC","Illusions : the adventures of a reluctant Messiah","Bach, Richard","1989","FIC BACH",,,"0","0","5.00","2019-08-21","2019-08-21"
"OCRL-DUBLN","31040002245693","0","JUV","Guinea pigs","Gilles, Renae","2019","J 636.9359 GILL","600","630","0","0","25.00","2020-03-31","2020-05-19"
"OCRL-DUBLN","31040002249091","0","JUV","Rose Greenhow : Confederate spy","Mattern, Joanne 1963-","2018","J 92 GREE",,,"0","0","25.00","2019-10-01","2019-10-01"
"OCRL-DUBLN","31040002251287","5","FIC","When the English fall : a novel","Williams, David (David Gerald) 1969-","2018","FIC WILL",,,"0","0","5.00","2019-08-16","2020-03-04"
"OCRL-DUBLN","31040002251477","0","FIC","The ghost fields : a Ruth Galloway mystery","Griffiths, Elly","2015","FIC GRIF",,,"0","0","5.00","2020-01-06","2020-01-06"
"OCRL-DUBLN","31040002251543","1","LG-PRNT","Early warning","Smiley, Jane","2016","LP FIC SMIL",,,"1","0","25.00","2020-03-31","2020-06-24"
"OCRL-DUBLN","31040002251618","1","SCIFI","The waking land","Bates, Callie","2018","SF BATE",,,"0","0","25.00","2019-08-16","2020-03-04"
"OCRL-DUBLN","31040002251782","0","FIC","A sudden light : a novel","Stein, Garth","2015","FIC STEI",,,"0","0","5.00","2020-04-02","2020-05-20"
"OCRL-DUBLN","31040002255908","0","GENEALOGY","The weeping time : memory and the largest slave auction in American history","Bailey, Anne C. (Anne Caroline)","2017","GEN GA CHAT 306.362 BAIL","300","300","0","0","25.00","2020-03-25","2020-06-24"
"OCRL-DUBLN","31040002257565","0","NONFIC","Captive paradise : a history of HawaiÊ»i","Haley, James L.","2015","996.9 HALE","900","990","0","0","25.00","2019-08-16","2020-02-27"
"OCRL-DUBLN","31040002258001","0","GENEALOGY","Tennessee convicts : early records of the state penitentiary","Sherrill, Charles A.","2015","GEN TN 364.3092 V.1 SHER","300","360","5","0","25.00","2019-08-21","2019-08-21"
"OCRL-DUBLN","31040002258944","0","GENEALOGY","Tennessee convicts : early records of the state penitentiary","Sherrill, Charles A.","2015","GEN TN 364.3092 V.2 SHER","300","360","0","0","25.00","2019-08-21","2019-08-23"
"OCRL-DUBLN","31040002258985","0","GENEALOGY","The Hantons, the Randolphs, and me","Coles, Dorothy Hanton 1940-","2018","GEN SC ORAN 929.2 HANT","900","920","0","0","25.00","2020-03-26","2020-06-24"
"OCRL-DUBLN","31040002259025","0","NONFIC","Ancestor death record finder : finding a death record when you've hit a brick wall","Schulze, Lorine McGinnis 1946-","2017","929.1072 SCHU","900","920","0","0","25.00","2020-03-26","2020-06-24"
"OCRL-DUBLN","31040002259199","0","FIC","A season in the Highlands",,"2000","FIC DEVE",,,"0","0","5.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002259207","0","FIC","Remembrance","Deveraux, Jude.","1994","FIC DEVE",,,"0","0","5.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002259355","2","FIC","Summer of light : a novel","Cramer, W. Dale","2007","FIC CRAM",,,"0","0","5.00","2019-08-23","2020-06-24"
"OCRL-DUBLN","31040002259363","0","FIC","Brides of Ohio : three historical tales of love set in the heart of Ohio","Davids, Jennifer A.","2016","FIC DAVI",,,"0","0","5.00","2019-08-22","2020-02-11"
"OCRL-DUBLN","31040002259660","0","FIC","Velvet angel","Deveraux, Jude","1983","Fic DEV",,,"0","0","5.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002260056","3","LG-PRNT","Perfect match","Picoult, Jodi 1966-","2002","LP FIC PICO",,,"0","0","25.00","2019-08-23","2019-10-21"
"OCRL-DUBLN","31040002260114","0","FIC","The beekeeper's daughter","Montefiore, Santa 1970-","2015","FIC MONT",,,"0","0","5.00","2019-08-22","2019-08-23"
"OCRL-DUBLN","31040002260130","0","FIC","The wonder of your love","Wiseman, Beth 1962-","2011","FIC WISE",,,"0","0","5.00","2019-08-23","2019-08-28"
"OCRL-DUBLN","31040002260163","0","FIC","Break every rule","Ray, Francis","1998","FIC RAY",,,"0","0","5.00","2019-08-22","2019-08-23"
"OCRL-DUBLN","31040002260213","1","LG-PRNT","A question of honor","Todd, Charles","2013","LP FIC TODD",,,"0","0","25.00","2019-08-22","2019-09-10"
"OCRL-DUBLN","31040002260247","0","FIC","A.D. 30 : a novel","Dekker, Ted 1962-","2014","FIC DEKK",,,"0","0","5.00","2019-08-22","2019-08-22"
"OCRL-DUBLN","31040002260254","2","FIC","Anna's crossing : an Amish beginnings novel","Fisher, Suzanne Woods","2015","FIC FISH",,,"0","0","5.00","2019-08-22","2019-11-30"
"OCRL-DUBLN","31040002260288","0","SCIFI","The shape-changer's wife","Shinn, Sharon.","1995","SF SHIN",,,"0","0","25.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002260296","0","FIC","All the single ladies","Frank, Dorothea Benton","2016","FIC FRAN",,,"0","0","5.00","2019-08-23","2019-08-23"
"OCRL-DUBLN","31040002260775","0","AV","Fledgling","Butler, Octavia E.","2007","CD YA BUTL",,,"0","0","25.00","2019-08-15","2019-08-16"
"OCRL-DUBLN","31040002260817","9","AV","Love story","Kingsbury, Karen","2017","CD FIC KING",,,"7","0","25.00","2019-07-09","2020-06-29"
"OCRL-DUBLN","31040002261153","10","AV","The choice",,"2016","DVD FIC CHOI d#754","700","750","1","0","25.00","2019-08-29","2020-03-10"
"OCRL-DUBLN","31040002261211","0","FIC","The outcast dead : a Ruth Galloway Mystery","Griffiths, Elly","2015","FIC GRIF",,,"0","0","5.00","2019-10-01","2019-10-01"
"OCRL-DUBLN","31040002261237","8","FIC","Saving Miss Lillian","Lovett, Anne","2017","FIC LOVE",,,"0","0","5.00","2019-08-21","2020-03-13"
"OCRL-DUBLN","31040002261294","0","FIC","Miriam and the stranger","Eicher, Jerry S.","2015","FIC EICH",,,"0","0","5.00","2019-08-22","2019-08-22"
"OCRL-DUBLN","31040002261302","1","FIC","Finding Becky","Rogers, Martha 1936-","2010","FIC ROGE",,,"0","0","5.00","2019-08-22","2020-01-14"
"OCRL-DUBLN","31040002261328","11","JUV","Crafting alliances","Cube Kid (Author of fan fiction)","2017","J CUBE",,,"0","0","25.00","2019-08-16","2020-06-10"
"OCRL-DUBLN","31040002261344","7","JUV","Path of the diamond","Cube Kid (Author of fan fiction)","2017","J CUBE",,,"0","0","25.00","2019-08-16","2020-02-26"
"OCRL-DUBLN","31040002261377","1","JUV","Geckos","Kingsley, Imogen","2019","J 597.952 KING","500","590","0","0","25.00","2019-08-19","2019-09-06"
"OCRL-DUBLN","31040002261401","3","JUV","Komodo dragons","Kingsley, Imogen","2019","J 597.9596 KING","500","590","0","0","25.00","2019-08-19","2020-02-04"
"OCRL-DUBLN","31040002261427","1","JUV","Bearded dragons","Kingsley, Imogen","2019","J 597.955 KING","500","590","0","0","25.00","2019-08-19","2019-09-06"
"OCRL-DUBLN","31040002261435","0","JUV","Chameleons","Kingsley, Imogen","2019","J 597.956 KING","500","590","0","0","25.00","2019-08-19","2019-08-19"
"OCRL-DUBLN","31040002261443","1","JUV","Charlie Joe Jackson's guide to planet girl","Greenwald, Tom 1962-","2017","J GREE",,,"0","0","25.00","2019-08-16","2019-10-21"
"OCRL-DUBLN","31040002261468","0","FIC","The princess","Deveraux, Jude","1987","FIC DEVE",,,"0","0","5.00","2019-08-26","2019-08-28"
"OCRL-DUBLN","31040002261476","0","FIC","A knight in shining armor","Deveraux, Jude.","1989","FIC DEVE",,,"0","0","5.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002261484","0","FIC","Sarah's choice","Brunstetter, Wanda E.","2010","FIC BRUN",,,"0","0","5.00","2019-08-22","2019-08-23"
"OCRL-DUBLN","31040002261518","0","FIC","A Christmas visitor","Kinkade, Thomas 1958-2012","2007","FIC KINK",,,"0","0","5.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002261559","0","FIC","The Christmas angel : a Cape Light novel","Kinkade, Thomas 1958-2012","2005","FIC KINK",,,"0","0","5.00","2019-08-26","2019-08-29"
"OCRL-DUBLN","31040002261575","1","FIC","Levi's will : a novel","Cramer, W. Dale.","2005","FIC CRAM",,,"0","0","5.00","2019-08-22","2019-09-16"
"OCRL-DUBLN","31040002261583","0","FIC","Bad ground","Cramer, W. Dale","2004","FIC CRAM",,,"0","0","5.00","2019-08-23","2019-08-23"
"OCRL-DUBLN","31040002261625","0","JUV","New York Knicks","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261633","0","JUV","Cleveland Cavaliers","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261641","0","JUV","Milwaukee Bucks","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261658","0","JUV","Miami Heat","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261666","0","JUV","Detroit Pistons","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261682","0","JUV","Sacramento Kings","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261716","0","JUV","Golden State Warriors","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261740","1","JUV","LeBron James","Payment, Simone","2019","J 92 JAME",,,"0","0","25.00","2019-10-01","2019-10-10"
"OCRL-DUBLN","31040002261757","0","JUV","Philadelphia 76ers","Goodman, Michael E.","2019","J 796.323 GOOD","700","790","0","0","25.00","2019-07-01","2019-07-02"
"OCRL-DUBLN","31040002261856","2","FIC","A daughter's dream","Gray, Shelley Shepard","2016","FIC GRAY",,,"0","0","5.00","2019-08-23","2019-11-20"
"OCRL-DUBLN","31040002261864","0","FIC","The potter's lady","Miller, Judith 1944-","2015","FIC MILL",,,"0","0","5.00","2019-08-23","2019-08-28"
"OCRL-DUBLN","31040002261906","2","FIC","A road unknown","Cameron, Barbara 1949-","2014","FIC CAME",,,"0","0","5.00","2019-08-23","2020-06-10"
"OCRL-DUBLN","31040002261914","1","FIC","Love finds you in Sunflower, Kansas","Tracy, Pamela Kaye","2012","FIC TRAC",,,"1","0","5.00","2019-08-23","2020-06-25"
"OCRL-DUBLN","31040002261922","4","FIC","Kiss the dead","Hamilton, Laurell K.","2012","FIC HAMI",,,"0","0","5.00","2019-08-22","2020-01-22"
"OCRL-DUBLN","31040002261930","1","AV","Stargate",,"2003","DVD FIC STAR d#767","700","760","0","0","25.00","2019-08-29","2020-03-11"
"OCRL-DUBLN","31040002261955","0","FIC","Small-town summer brides",,"2015","FIC SPRI",,,"0","0","5.00","2019-08-22","2019-08-23"
"OCRL-DUBLN","31040002261963","1","FIC","Heartbreak Hotel : an Alex Delaware novel","Kellerman, Jonathan","2017","FIC KELL",,,"0","0","5.00","2019-08-22","2019-09-17"
"OCRL-DUBLN","31040002261971","0","FIC","Tea time for the traditionally built","McCall Smith, Alexander 1948-","2010","FIC MCCA",,,"0","0","5.00","2019-08-22","2019-08-23"
